uid,text,label,split
16866,patel 12 dogl hain ye sale sirf itiha chupa kar public ko bewakuf bana,0.0,val
25345,skanda raha ind himalaya,1.0,val
27139,sabhi sansad apna apna karm kare phal ki chinta n kare sab ka sath sab ka bikash sab ka visva = vija,2.0,val
11740,sekci bayi ya li yes 'm witch 😋,2.0,val
13800,sk gamer sab maa ki chut hi hoti h chaman chutiy lagta h tu gand ki paida war h 💯😂😂 kyu ki teri maa ki c,0.0,val
41599,hindu america aur canada ke naagrik bankar log deshbhakti ka dikhava kar rahe hain aur desh ke liy kurbani de,0.0,val
19233,hum apni zameen pr hai ty tum log india sy aye ty tum logo ko lat mar ky india bejna c,0.0,val
39409,sir ko allah hamsh achi sihat de sir hum k liya hamr liya dogha karre allah,2.0,val
22161,bas jiska jata hai wohi janta hai 😔,1.0,val
36991,🏵️ good morn papa ji plz bless sewa sumiran parmarth ka bal bakhshna ji dhan dhan sa,2.0,val
36045,beef lynch hindu-musalman mandir & pakistan bring huge vote care ec,0.0,val
6963,tight slap face presstitut like india socha,0.0,val
2882,sattar ya allah logoon se pakistan ki louti hui dolat ka bhi hisaab le ameen,2.0,val
20373,yeh raha app ka kutta dehk k khus ho 😂😂😂 aur dousra kutta jald apn kuti k k hatho marn wala,0.0,val
40249,krishna aap ne bade bade logo ko bewakoof bana diya aaj tak fact checker ko bhi kaam de diya,2.0,val
36110,aap sab khud ke brain khud ke vibhag & govern pr chalay futur & busi matter pe nhi es yogya nhi,1.0,val
21031,log bhauji ko sirf holi mai yaad kart hai elect mai vote na de kaar harwa dete hai bad bad,0.0,val
19139,yogesh,1.0,val
40143,lrt mom love partner whole famili gon na love never underestim influenc mom ha,2.0,val
26155,hi amanda hope u well write behalf cast & crew ladi day pado studi,2.0,val
14577,team select taik nahi captain bhi 2 takk ka nahi player saar relo katt hafez imad shadab geniun batsman aur,0.0,val
19889,bharat ka tiranga desh ki shaan hai * bharat ka samvidhan desh ki jaan hai * bharat ki sanskirti desh ki aan hai *…,2.0,val
43688,congratul best luck sir second term bajrang bali aako shakti de,1.0,val
24545,great time today hailey jubera grad parti thank wonder parti sheila holey jubera ole ! ! ! !,2.0,val
18965,15 minut hold karaan ke bad sorri avail nahi hain 😭😭,1.0,val
43973,sureshji jayeda se jayeda pead lay wo bi neem ke taki mousam tandak rahe ye govt ki hi nhi,2.0,val
40634,ohh wow mam ..☺️ mother - daughter duo gave gujarati film industri one success mov,2.0,val
15104,fass gaya bjp ka hinduttwa agenda mai 😂😂 hisab se tere dp mai jo hai wo pakistani deshdrohi hai waah 😂😂,0.0,val
23836,stayaway west indi k newzealand ke 421 run ke bad pakistan team ne awam se 31 may ko barish k liy duaon ki appeal ki h,0.0,val
32628,gabbiiii iillyy ur funni clown forev 🤡🤩 auks love one day hahah,2.0,val
7711,aur iss tarah zee news ne jo elect 2019 hissa lek,2.0,val
5153,jais ghar pais ke lale pade ho bach kheln nahi jate shoaib ye asar hota hai dimag pe play,1.0,val
14712,parent school jaya kro futur bn jyega school mirza ghalib ko aam bht pasand thi,1.0,val
37280,ek chota sa kuch nag tha main ye tabl per rakha kha kya systm hai yha ka inhin itn 2 beg,1.0,val
14503,mamta sun jai shree ram bola aur tuje tweet bhi kiya meri chamdi ukhad lo okay jai shree ram,0.0,val
3717,dear sir sabko nay milna chahia brick test ka problem sabko huo lekin kuch particular student ko,2.0,val
14521,made duaa someth n't get life get afterlif yeah would lov,2.0,val
25406,yeh loog afghani sympath hai yeh pakistan ko aman main dekna nahi chaht,1.0,val
15414,jo nhi padht unko mai nhi kh sakta baaki hmare ghar parivaar koi intermedi se km padha nhi hai,1.0,val
26235,vijaysingh teri maa ko lun suboot teri maa ke pas bhi nahi tere bap ka tu surgic strike ka suboot tu apni,0.0,val
40391,ji jais minist koee nahi tha koee nahi hai aur ho payega endear & love natur al,2.0,val
13937,lover guy ye hmse koi joke nahi krre hai ramzan k pak maheen mai ),1.0,val
3753,elf exact 👏🏻👏🏻 kiya krin bs naam k musalman h dosron pr tanqe k ilawa r koi kaam ni,1.0,val
6499,dont like dont like dont like dont like crush hi ya allah j,1.0,val
39096,lalit ek nahi blki kai farji n g 's ese hain jo desh hindu dharm ko badnam kr dharmantaran,0.0,val
24106,aap ka naya janam jaha bhi hua hai vaha bhagvan aapko hamesha khush rakhen aur 1bar fir aap apni pa,2.0,val
4578,twitz ka var sun,2.0,val
18306,ji hardic badhain subhkamnay ji maa ambica ji ( kangra fort old kangra hp ) yash kirti vaibhav ka subh ashirvad pradan karen ji,1.0,val
19304,aq nangi siallllll aduuhhhhhhh autist blind mom realli strong beauti gift,2.0,val
42663,hahaha welcom thank make day — giggl hard desk mo,2.0,val
22048,ye chutiy sachm kahas aata hai bc inko kaun pchta hai ye sb madarchod kch pta hai nai aajat khudki chu,0.0,val
9712,ab ismein tanashahi ravaiya kahan se ho gaya yar ye unhon achcha hi kiya agar polic ko dought ha,1.0,val
38347,dhawan continu flop ho raha odi chutiya koh ussko bar bar mouka de raha 😠😠,0.0,val
15523,damn n't know 's budday happi birthdayyyi boy ♥️,2.0,val
42519,yahi toh main poochh rha hu agar wb ka aadmi jai shree ram bole,1.0,val
26601,baighairat admi tum nay hi last budget banaya tha na na sir na pair kuttay ki tarha ab bhonkna band,0.0,val
348,ch1 pakeeza languag ka istema tu koi nooni bhayoon se poochhay youthi pe aewen e critic kart hain yeh bhi sahb,1.0,val
21456,itna aacha khela ki 4s 6s hi nahi hai 🤣🤣🤣,2.0,val
6241,ins koi bhi ummid nhi ki ja sakti ye sarkar rozgaar dene ke mood,0.0,val
31946,thegiftofeduc st dr ji give us gift educ free tuition center run,2.0,val
16761,koi din essa nahi beeta jisdin electrc nahi gayi ho uhbvn se ham bahut paresaan hai janta ka,0.0,val
26937,sachinbans bhenchod chutiya banana band karo cust ko 10 din se tumara technicn n,0.0,val
38536,“ older get quiet becom life humbl deepli age realiz much nonsens,1.0,val
20857,koi agar bole ki aap thik nahi mujhs bhi koi ume mat rakhna iska mtlb galat aap ni galat vo khud hai jo ba,2.0,val
30647,aqal k paidal bhi ye hi bol rha hu ye hindu muslim nhi hai jisn ye tweet k,1.0,val
11099,54 hate countri aatank vadi countri ko kheln hi nahi dena chahia ye india ki bh,0.0,val
10385,believ koi larki ho ghanta tareef nhi karta mai magar jaisa husn waqi kahi nhi yummi,1.0,val
8998,ur great leader sir pray god good health aap jaldi thik ho kar vapa aaiy aap jai,2.0,val
3665,congress ke ‘ naar sab fake thae janata ko ullu banana ke liy naar banay jaat thae congress never use,1.0,val
30943,bharat mata ki jai go standard answer bjp minist next 5 year,0.0,val
17071,firstpost ka copyeditor result ke baad se chhutti par hai,1.0,val
21509,jiyada gyaan mat bato pleas ak great go,2.0,val
26831,srf 1 day left us insan ke brday mae jo mere famili ka aik member hae mere bheno tara lucki sis like u life,2.0,val
43780,wolverin wo 2008 se bana kar ghum rahe ..😆😆😆,2.0,val
31745,naya bharat wah nahi ho jism saman adhikar ke liy mataon ko sar mundan karwana pare,1.0,val
16896,kya madras ka baccha hi atankwad lagta hai anker ki nasal inko bhi news ki highlight banaay,0.0,val
19551,rememb ever bad happen mom keep yell like - * sabh phone ki wajha se hua hai *🤦🏻‍♂️,1.0,val
18912,safia pathar ke zaman wala name 🙄,1.0,val
27315,modi jee deepak rajput aap ko dill se parnam kar ta hu aap se nivedan h ki aap ram mandil ko,2.0,val
1920,dede pyaar de super hit wht ever want bark 12th movi 100 cr club,2.0,val
14266,allah meri beti ko khush rakh ❤❤,2.0,val
17826,ab ye unki galti thori hain unko inshallah boy play well ke aag angrezi aati nahi score board mein likha,0.0,val
21818,good morn kyu n't forget breakfast hv nice day * gaemgyu,2.0,val
13927,sheikh ni rozay kisi ko inbox ni,1.0,val
30945,ave congressi gadho ye economi kam nahi hue h desh bahut tezi se age bad rha h economi pich rah gayi h,2.0,val
20283,kis bil chhupe ho bahar niklo ya wp tgnt modi ke blog likht rahig kuchh ukhad nhi paog ek,0.0,val
20593,mani congratul sir modisarkar2 kadi ninda kada danda strict action ✋,2.0,val
17784,best guru know u rock live show alway love u kabhi hamar citi mein bhi live,1.0,val
43394,'s guji end marri one mama kaka chokro keep mind 's,1.0,val
14679,ab ism kya trap sound pollut ko secular ( asli wala ) rehn diya jay,1.0,val
27201,twt rattay lagai hain samjah nahi pheel nahi kiya aur ghazloan ko rattay nahi lagai jatay us mehboob ki,2.0,val
6253,everytim mamatafrustr act bengali song bhoot amaar poot petni amaar jhi ram lakkhan sath ach,2.0,val
21893,mc sab bada account ek dusr ko ff de bhosdi walo aur ye sab sale congress ke virodhi hao kism ek bada karan h,0.0,val
44164,jiya way much aisay kaisay chordiya usko polic ke saath kisi ko bataya hi nahi supportin,1.0,val
14654,modi ji mujha apsa ek baat puchni h ki agar koi kisi k bacha ko god leta h baad fir usa,1.0,val
30235,😔 bow head shame univers crisi alon syria india afghanistan face,0.0,val
42436,aaj 27 ramzaan py dil sy dua hai allah pak armi ko mazboot banai pak armi ko hifazat furmai pak,2.0,val
14398,proud favorit power coupl fadu ! ! ! 👏🏼👏🏼👏🏼 go peyt ‼️ go zac ‼️ gobuc ‼️,2.0,val
1476,bharat ka musalman hamesha secular govt k liy vote karta raha hai karta rahega haar jeet 1 sikk k,2.0,val
21256,modi samarthak hai bhai = > chowkidaar aur tum chowkidaar pe hi chori ka aarop laga rahe ho,0.0,val
30066,gulwish sorri say hum pakistan k alaiwa kesi ko nei manti inshallaha pakistan jeetay ga,1.0,val
19668,hahaha sooo cool bole toh ekdum hard 🔥🔥🔥 meninblack mibintern,2.0,val
41624,har ek ka farz banta hai zindagi apn hisaab se kuch kare apn liy har koi karta hai insaniyat ke liy,2.0,val
18826,yahi bjp ka doglapan hai rajneeti ke giddh aaj ganhi ki lashon ko noch rahe hain mn,0.0,val
25158,butt pakistan kya apki hi sister ne ki hai phd shame u jis waja se hum ne imran ko vot,0.0,val
1541,behen photo shop kark fayda nahi ... .😁😂😂😂,0.0,val
35193,doc pak armi make public one free anjam yai hona hey en sab ka badm,2.0,val
2549,dykeslebiansrug muncher welcom let connect make love,1.0,val
20347,sport defend champ melissa look go extra mile westminst,1.0,val
22163,jind jaan - offici trailer rajvir jawanda sara sharmaa upasana singh jaswind bhalla best song hd song,2.0,val
11487,[ code dad ] war pike = best n't grubhub sub,1.0,val
28870,agre mera bhai k sath rishta bilkul aisa hi hain proud brother,2.0,val
15366,kya logo jra bhi dayabhav nahi hai kya jo help kart esa hona sharmnak shame ppl,0.0,val
30206,pandit ais nahi hota h sir sare girl nahi hoti sare boy bhi nahi hote h dhokhebaj,1.0,val
38487,itnaa chutiyapa fela diya h logo ne bc ab toh rcb bhi jcb lgtaa h jcbkikhudaai,2.0,val
33671,even desir koshish kark dekhl peopl even know,0.0,val
28972,mashallah look hoti sasuri ji husband ji yaha pe aapki beti wife sasuri ji meri shaadi,2.0,val
33525,00 ur everyth backbon life ili besti .😭💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,2.0,val
42603,ji pranam sir ayush homoeopathi doctor ki jagah govt bsc gnm nurs ko communiti health offi,1.0,val
13161,nsharif chor ky bachi dali lutairi daku sara paisi tho tum log bhag gai haramiyo,0.0,val
35202,father 's favourit word us fail someth girtay hein shehsawaar hi maidaan-e-jang mein realli,2.0,val
9087,askstar lol 😂 asian team ne abhi tak ek bhi match nahi jeeta aur 207 se jayeda kisi asian team ne nahi score ki,1.0,val
18234,007 good morn jumma mubarak 💞 first jumma mubarak ramadan ❤ stay bless rememb prayer ❤,2.0,val
32036,thefilm bharat film h jai hind,2.0,val
14840,bts see trivia love vcr mujh tums pyaar kitna ye hum nahi jaant magar jee nahi sakt tumhar,2.0,val
561,mazhab ke naam par elect jeetna koi bada kaarnama nahi hota messag,0.0,val
24486,keep close watch congress said debat nahi aayeng also warn media debat bulana bhi nahi 1 month aisa,1.0,val
23958,proud mother priceless moment pic 🙏🙏 thank heera baa give coun,2.0,val
16708,gita padhi hoti ye nobat hi ni aati kais log hai hindu ho ke gita ni padht au,0.0,val
35101,pagal ab rulayega kya 9 fail hai per vo tere barabar bhi knowledg nahi hai tu us,0.0,val
30481,2 meri ni hai pata ni kiski hai yeh shope main 3pz phno ga 🤪,1.0,val
27643,faiz apni maa ko kareng apna semi-fin perform dedic stay tune srgmplilchamp sat-sun 9 pm shaan,1.0,val
22720,much power love sir 💗💗 jai hind 🇮🇳,2.0,val
26809,pratap chandra sarangi foot soldier balasor odisha took oath mos ..👌👌 proud moment everi ka,2.0,val
7987,saturday class done well done 🤙 ❤️ʟɪᴋᴇ 👥ᴛᴀɢ ғʀɪᴇɴᴅ 💾 ᴀᴠᴇ 💬ᴄᴏᴍᴍᴇɴᴛ ɪғ ʏᴏᴜ ᴀʀᴇ ɪɴᴛᴇʀᴇ ᴛᴇᴅ ᴘᴍ ᴍᴇ ᴀ ᴀᴘ ! ᴛʜᴀɴᴋ,2.0,val
28385,right sir hamari bhul kamal ka phool abki baar hum fir ji jaan say mehnat kareng congress,2.0,val
33082,seem like miss fan mail pandey g hum apka leader ki jeet ko support,2.0,val
29287,mushkil tu nhi hai polit religion pe ala bala pe baat karn waalo ko ye bus aur laachaar loog nazer kiun nhi aat,0.0,val
32786,aur kuch andhbhakto ko ye bhi nhi pta hoga ki india ki gdp china se peechi ho fyi hai iss saal,1.0,val
9507,sir ji ap chha gay hain tusi great,2.0,val
4840,sjian behen tere tweet padh pr meri pet dard hone laga 1yearofbehir,0.0,val
26234,herc arrey wah new corpor look ya chashm ka number increas hair nice pic sena,2.0,val
19027,duracharyon ko sabs pahl seedha karn ki jaroorat hai nahi ki news anchor ko desh durachari,0.0,val
3963,dils ❤️💙 “ golden hit ” mon-fri 10am-1am 🎞 miss wonder bollywood music journey 6 ️⃣ 0 ️⃣ ’,1.0,val
24510,kunal tum ik number ka kamina ho makkar tari kah ke len thapadd ki gunj suni tumn,0.0,val
45086,jharkhand bjp ke rajya tata motor ke convey driver ko nuintam majduri nahi milta hai kripya dilan ki kosi kare,1.0,val
39739,ramesh purr india gandagi faila jis tarah isi ne puri duniya failai hai aur ye gh,0.0,val
12916,dave 👏👏 super jhalak girl power rock 💃💃,1.0,val
15722,offcours ho sakta hai zartaaj gul ne deni nhi kya defen,1.0,val
33438,sir outsourc servic ko band krne vibhago lgge lakho comput opretaro ko thekdaaro ke shoshan se mukt ka,1.0,val
35491,tumhara anti modi agenda saf dikhta hai 1st 15lakh ka jhooth failana band karo pm ne kaha tha k,1.0,val
24686,e coco aur pakistan team ka israar ke wo apn dabb ke sath hi jayen gain 🤣🤣,1.0,val
22032,2 tasweeren banwan k lye hi ye kart han phir na mareezon ko koi pochta hai na hi ye kahi,1.0,val
15592,allah apka safar asaan kare aur umrah qabool kare ameen ajazkhankingdom,2.0,val
24453,uncl g debat aana kyu chod gye,1.0,val
10656,pikapika day readi ( sooooooooooooooo laat ),1.0,val
11127,sister buri baat aysa nahi boltey kisi ko chor taber pori bat,1.0,val
35253,,1.0,val
15138,bharat gst k naam pe garibo se paisa loot kar ameero ka karza maaf kar k chain nahi mila inko ab logo k,0.0,val
18725,well playd bng setback pr setback honi ja rhi bar banvsa,1.0,val
17189,tum saal ndtv wale apni mc kart ho isliy jais public owl gandhi ko serious nahi leti wais hi,0.0,val
17234,pit ha boss aapn sahi number lagaya hai vese bhi mera natur aap jant hi hai kafi help hai 😬🙏,1.0,val
24697,mera shoulder disloc hogaya tha iss waja sey gap agaya tha 6 mahino ka,1.0,val
13450,लुटियन्स के love day लग गये 😂😂😂 amitshah गृहमंत्री modiswearingin modicabinet live modi cabinet portfolio अमि…,2.0,val
24,54 nonesens kabhi baymani per bani team kamiyab nahi ho sakti jo log apnay liy,2.0,val
41166,nehajoshi veri beauti 👌💐💐 heartili congratul bjym friend,2.0,val
25942,rewa ab pagla gye ho ka exam paa nhi hota systm ko dosh,0.0,val
39857,someth drive alway drive ❤ tisha moment heart forev 😭😍 kumkumbhagya,1.0,val
37654,fanclub ipkkndchalleng post favourit offscreen masti 😍❤️,2.0,val
43580,rathe lol ; ) compet intellectu = scamster member scamgress ecosystem anti-n .. ? ? thu sudrega nahi bhai 😎,0.0,val
19473,siab sorri isko nahi chorain gay guest isko dra,0.0,val
18116,krishna ladka 🧐🧐🧐 investig journalist hai har cheez ko thok bajaa ke dekhta hai,2.0,val
20943,wow 👏👏👏 thank sana love 😘😘 first cap made day chuna lagat hain 😂😂,2.0,val
11204,bajrangi good movi n't see yet,1.0,val
14619,good night mr khan 🌸 peac night 's rest sweet dream “ may allah accept dua & ibadat bless,2.0,val
28294,mansoor ali haathi k daant khanay k aur dikhanay k aur yahi wo mohtarma thi jo har waqt chor chor ka shor,0.0,val
7122,oye preshan nahi ho maro ayat kursi parh k phoonk work nahi gum hogi,1.0,val
1618,ek mujh ye samjh ni ata k bjp jo hai vo congress se aye hue logo ko parti kyu shamil krti h kya bjp ko ni,1.0,val
18652,congress ko dhakka lagna swabhavik hai jo sarei media ko apn ungliyo pe nachata tha waha ab uski mar,1.0,val
36907,gadkari aapk janmadiva per humari hardik subhkamnay gadkari sir aur aapk achch swasthya,2.0,val
23542,hussam nation ye news channel vale sabh bjp ke chmche hai,0.0,val
29406,sharma4 aby chutiya ye choti chaddi gang krti hai muslamn nhi lgao uspr ki,1.0,val
42508,jai srikrishna 🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯 bhagwan se pyaar karog 💮💮💮💮💮💮💮💮💮 toh kiya gaay karma k fall 🌸🌸🌸🌸🌸🌸🌸🌸🌸 paramatma arpit kar,2.0,val
2799,bc log murder kark bahar ghoom hain govern waalon free avadheshdubey,0.0,val
38943,pakistan ko phle ireland holland se qualifi match kheln chahiy usk bad enter wc,1.0,val
34216,bus ye hi reason hai boss delhi k bahar se support krne ka good job sir,2.0,val
